Source;Accessible au public;Tarif;Accessibilite PMR;Indications de localisation;Type;Horaires d'ouverture;Relais bébé;coord_geo;osm_id;nom_de_la_commune;code_geogrephique_commune;nom_departement;code_geographique_departement
Openstreetmap;;;Oui;;Toilettes publiques;;;48.5842723997954, 2.4509327;node/929431613;Villabé;91659;Essonne;91
Openstreetmap;;;Oui;;Toilettes publiques;;;48.6231499754342, 2.45070930180855;way/1001118372;Évry-Courcouronnes;91228;Essonne;91
Openstreetmap;Oui;Gratuit;Oui;;Toilettes publiques (Toilettes assises);;;48.8469811997303, 2.3281654;node/10139088027;Paris;75056;Paris;75
Openstreetmap;Oui;;Oui;;Toilettes publiques;;;48.8833314997212, 2.1299624;node/10180925074;Le Vésinet;78650;Yvelines;78
Openstreetmap;Oui;Gratuit;;;Toilettes publiques;;;48.759457999752, 2.2816582;node/5066956519;Antony;92002;Hauts-de-Seine;92
Openstreetmap;Oui;Gratuit;Oui;;Toilettes publiques (Toilettes assises);;;48.8376480997326, 2.3634609;node/8944210358;Paris;75056;Paris;75
Openstreetmap;;Gratuit;Oui;;Toilettes publiques;Mo-Su 09:00-18:00;;48.8042919997409, 2.1204342;node/5836165021;Versailles;78646;Yvelines;78
Openstreetmap;Oui;Gratuit;Oui;;Toilettes publiques (Toilettes assises);6:00-22:00;;48.839852999732, 2.2630812;node/5267714710;Paris;75056;Paris;75
Autres;;Gratuit;Oui;;SANISETTE;24 h / 24;;48.86519333667546, 2.3001834460794224;;Paris;75056;Paris;75
Openstreetmap;;;Non;Yum;Toilettes dans un bâtiment recevant du public;Mo-Sa 12:00-15:00, 19:00-23:00;;48.8141612997384, 2.3222538;node/1103223493;Montrouge;92049;Hauts-de-Seine;92
Openstreetmap;;Gratuit;Oui;;Toilettes publiques;;;48.8570488997278, 2.3793497;node/1266551505;Paris;75056;Paris;75
Openstreetmap;;;Non;Fogata latina;Toilettes dans un bâtiment recevant du public;;;48.8297784997346, 2.3278302;node/1367712519;Paris;75056;Paris;75
Openstreetmap;;Gratuit;Non;;Toilettes publiques;;;48.9462826997056, 2.3633098;node/1457644292;Saint-Denis;93066;Seine-Saint-Denis;93
Openstreetmap;;;;;Toilettes publiques;;;48.8720441997241, 2.1716788;node/1932029503;Rueil-Malmaison;92063;Hauts-de-Seine;92
Openstreetmap;;;Oui;Les Affranchis;Toilettes dans un bâtiment recevant du public;;;48.8268538997353, 2.3636108;node/2301505899;Paris;75056;Paris;75
Openstreetmap;;;Non;Le Céleste;Toilettes dans un bâtiment recevant du public;"We-Sa 17:00-00:00; Su 12:00-21:00";;48.8605175997269, 2.3863391;node/3621414362;Paris;75056;Paris;75
Openstreetmap;;;;E. Leclerc;Toilettes dans un bâtiment recevant du public;24/7;;48.9072391997153, 2.5317108;node/3815588183;Clichy-sous-Bois;93014;Seine-Saint-Denis;93
Openstreetmap;;Gratuit;Oui;;Toilettes publiques;;;48.8316491997341, 2.2999377;node/386089561;Paris;75056;Paris;75
Openstreetmap;;Gratuit;Non;;Toilettes publiques;;;49.0131258996891, 2.53944;node/5017149318;Mauregard;77282;Seine-et-Marne;77
Openstreetmap;;Gratuit;Non;Fluctuart;Toilettes dans un bâtiment recevant du public;Mo-Su 12:00-24:00;;48.8630801997263, 2.3099155;node/6655041813;Paris;75056;Paris;75
Openstreetmap;;;Non;B Best Crêpes;Toilettes dans un bâtiment recevant du public;;;48.80774749974, 2.3328874;node/6814280999;Arcueil;94003;Val-de-Marne;94
Openstreetmap;;;;;Toilettes publiques;;;48.7531146997535, 2.3611104;node/8237607898;Rungis;94065;Val-de-Marne;94
Openstreetmap;;;;Caspita;Toilettes dans un bâtiment recevant du public;;;48.8798643997221, 2.3624522;node/918317316;Paris;75056;Paris;75
Openstreetmap;;;Oui;8 à Huit;Toilettes dans un bâtiment recevant du public;24/7;;48.8408421997318, 2.3172666;node/968924214;Paris;75056;Paris;75
Openstreetmap;;;;;Toilettes publiques;;;48.6070889997897, 2.1636771;node/9792677888;Fontenay-lès-Briis;91243;Essonne;91
Openstreetmap;;Gratuit;Oui;;Toilettes publiques;;;48.8220921828995, 2.62220351844095;way/116117809;Lognes;77258;Seine-et-Marne;77
Openstreetmap;;Gratuit;Oui;;Toilettes publiques (Toilettes assises);;;48.8085360371343, 2.28883740916826;way/87388427;Châtillon;92020;Hauts-de-Seine;92
Openstreetmap;Oui;;;;Toilettes publiques;;;48.3382459998559, 2.5956905;node/10795784671;Ury;77477;Seine-et-Marne;77
Openstreetmap;Oui;Gratuit;Oui;;Toilettes publiques;;;48.5886139997943, 2.2498647;node/11787426405;Arpajon;91021;Essonne;91
Openstreetmap;Oui;Gratuit;Oui;;Toilettes publiques (Toilettes assises);24/7;;48.8631574997262, 2.3418325;node/1369995560;Paris;75056;Paris;75
Openstreetmap;Oui;Gratuit;Oui;;Toilettes publiques (Toilettes assises);"Jan,Feb,Nov,Dec 09:00-17:00; Mar,Oct 08:30-19:00; Apr,Sep 08:00-20:00; May-Aug 08:00-21:30";;48.7950313997432, 2.3329185;node/5161893836;Cachan;94016;Val-de-Marne;94
Openstreetmap;Oui;;;;Toilettes publiques;;;48.8758588997231, 2.3049323;node/9082433480;Paris;75056;Paris;75
Openstreetmap;Oui;Gratuit;Non;;Toilettes publiques;;;48.8598628492651, 2.38935321818872;way/1132034464;Paris;75056;Paris;75
Autres;;Gratuit;Oui;;SANISETTE;24 h / 24;;48.85553274383495, 2.2898684016959394;;Paris;75056;Paris;75
Autres;;Gratuit;Oui;;SANISETTE;24 h / 24;;48.87027367959494, 2.365863387720753;;Paris;75056;Paris;75
Autres;;Gratuit;Oui;;SANISETTE;6 h - 22 h;;48.83916534421365, 2.3923025873634005;;Paris;75056;Paris;75
Autres;;Gratuit;Oui;;SANISETTE;6 h - 22 h;;48.89474105377585, 2.382026907945904;;Paris;75056;Paris;75
Autres;;Gratuit;Oui;;SANISETTE;6 h - 1 h;;48.82683406786534, 2.3645813652403525;;Paris;75056;Paris;75
Autres;;Gratuit;Oui;;SANISETTE;6 h - 22 h;;48.828284114178395, 2.3033660534960707;;Paris;75056;Paris;75
Autres;;Gratuit;Oui;;SANISETTE;6 h - 22 h;;48.8757753917552, 2.356251357404312;;Paris;75056;Paris;75
Openstreetmap;;;;Total;Toilettes dans un bâtiment recevant du public;24/7;;48.8427395997313, 2.4854509;node/1199989949;Nogent-sur-Marne;94052;Val-de-Marne;94
Openstreetmap;;;Oui;;Toilettes publiques;;;48.8306411997343, 2.2918306;node/1366622473;Paris;75056;Paris;75
Openstreetmap;;Gratuit;Oui;;Toilettes publiques (Toilettes assises);;;48.8896069997197, 2.2921377;node/1369995914;Levallois-Perret;92044;Hauts-de-Seine;92
Openstreetmap;;;Oui;;Toilettes publiques;;;48.783472199746, 2.1715051;node/1413091980;Vélizy-Villacoublay;78640;Yvelines;78
Openstreetmap;;Gratuit;Oui;;Toilettes publiques;;;48.8776070997227, 2.3270379;node/1999330985;Paris;75056;Paris;75
Openstreetmap;;;;;Toilettes dans un bâtiment recevant du public;24/7;;48.9706999996996, 1.9192;node/25213347;Ecquevilly;78206;Yvelines;78
Openstreetmap;;;;Les Tulipes;Toilettes dans un bâtiment recevant du public;24/7;;48.9666275997006, 2.4662447;node/25213787;Gonesse;95277;Val-d'Oise;95
Openstreetmap;;;Non;Grill Istanbul;Toilettes dans un bâtiment recevant du public;;;48.8130477997387, 2.3256692;node/2603354249;Montrouge;92049;Hauts-de-Seine;92
Openstreetmap;;Gratuit;Non;;Toilettes publiques;;;48.8755123997232, 2.3616518;node/2750842126;Paris;75056;Paris;75
Openstreetmap;;;;;Toilettes publiques;;;48.8323358997339, 2.4200595;node/2845192504;Paris;75056;Paris;75
Openstreetmap;;Gratuit;Oui;;Toilettes publiques;;;48.8738557997236, 2.20742;node/3052569961;Suresnes;92073;Hauts-de-Seine;92
Openstreetmap;;Gratuit;Oui;;Toilettes publiques;;;48.8718466997241, 2.3654751;node/3662337245;Paris;75056;Paris;75
Openstreetmap;;;Oui;;Toilettes publiques;;;48.839857799732, 2.2427854;node/4440150679;Boulogne-Billancourt;92012;Hauts-de-Seine;92
Openstreetmap;;;;;Toilettes publiques;;;48.6725985997735, 2.3547743;node/4719468854;Savigny-sur-Orge;91589;Essonne;91
Openstreetmap;;Gratuit;Oui;;Toilettes publiques (Toilettes assises);6:00-22:00;;48.8977614997177, 2.3417225;node/5267714924;Paris;75056;Paris;75
Openstreetmap;;;;Total;Toilettes dans un bâtiment recevant du public;24/7;;48.5709564997987, 1.8319166;node/5647374782;Prunay-en-Yvelines;78506;Yvelines;78
Openstreetmap;;;;;Toilettes publiques;;;48.4828232998204, 2.7219853;node/6613052848;Bois-le-Roi;77037;Seine-et-Marne;77
Openstreetmap;;;;;Toilettes publiques;;;48.8484340997299, 2.2604126;node/993882392;Paris;75056;Paris;75
Openstreetmap;;;Oui;;Toilettes publiques;;;48.9911937143109, 2.1604223983714;way/1009624892;Herblay-sur-Seine;95306;Val-d'Oise;95
Openstreetmap;;;Oui;Station Service E. Leclerc;Toilettes dans un bâtiment recevant du public;24/7;;48.8043895526067, 3.09256114952124;way/115165659;Coulommiers;77131;Seine-et-Marne;77
Openstreetmap;;;Non;TEP Ménilmontant;Toilettes dans un bâtiment recevant du public;"Mo-Su 12:30-21:00; Aug 11-Aug 18 closed; Sep 20-Oct 5 Mo-Su 12:00-20:00; Oct 6-Oct 12 Mo-Su 12:00-19:30; Oct 13-Oct 30 Mo-Su 13:00-19:00; Oct 31-Jan 31 Mo-Su 13:00-Sunset; Dec 24-Dec 31 closed";;48.8611801119855, 2.38733082051569;way/334833609;Paris;75056;Paris;75
Openstreetmap;;;;;Toilettes publiques;;;48.9028306722931, 2.29264327652372;way/392045187;Clichy;92024;Hauts-de-Seine;92
Openstreetmap;;;;;Toilettes publiques;;;48.8382516598965, 2.44465237107088;way/62819410;Paris;75056;Paris;75
Openstreetmap;;;;Costco;Toilettes dans un bâtiment recevant du public;;;48.6862382670194, 2.22049280492465;way/980529942;Villebon-sur-Yvette;91661;Essonne;91
Autres;Oui;Gratuit;Oui;Station RER A - Rueil-Malmaison - A proximité de la ligne de valideurs, en direction des sorties.;Toilette publique  RATP_x000D_;;;48.88722206053287, 2.170623204930391;;Rueil-Malmaison;92063;Hauts-de-Seine;92
Openstreetmap;Oui;Gratuit;Oui;;Toilettes publiques;;;48.8599047997271, 2.384615;node/3382466327;Paris;75056;Paris;75
Openstreetmap;Oui;Gratuit;Oui;;Toilettes publiques;Mo-Su 09:00-20:00;;48.824062699736, 2.3868718;node/7098651301;Ivry-sur-Seine;94041;Val-de-Marne;94
Openstreetmap;Oui;;Non;;Toilettes publiques;08:00-18:00;;48.8846298997209, 2.3875019;node/8916363321;Paris;75056;Paris;75
Openstreetmap;Oui;Gratuit;Oui;;Toilettes publiques;;;48.7818453026288, 2.22158298085513;way/268150636;Vélizy-Villacoublay;78640;Yvelines;78
Openstreetmap;Oui;Gratuit;Oui;;Toilettes publiques;24/7;;48.817267298656, 2.31579340395858;way/700279032;Montrouge;92049;Hauts-de-Seine;92
Openstreetmap;;;;;Toilettes publiques (urinoir);;;48.8776713997227, 2.3673574;node/9370800655;Paris;75056;Paris;75
Autres;;Gratuit;Oui;;SANISETTE;6 h - 1 h;;48.862340302759655, 2.342203221829114;;Paris;75056;Paris;75
Autres;;Gratuit;Non;;URINOIR;;Non;48.84699412111227, 2.36159796544052;;Paris;75056;Paris;75
Autres;;Gratuit;Oui;;SANISETTE;6 h - 22 h;;48.900593180041575, 2.335106237051472;;Paris;75056;Paris;75
Openstreetmap;;Gratuit;Oui;;Toilettes publiques (Toilettes assises);;;48.8495771997296, 2.3936641;node/1369995666;Paris;75056;Paris;75
Openstreetmap;;Gratuit;Oui;;Toilettes publiques (Toilettes assises);;;48.8648881997258, 2.3760806;node/1369995700;Paris;75056;Paris;75
Openstreetmap;;Gratuit;Oui;;Toilettes publiques (Toilettes assises);;;48.8648848997259, 2.4008134;node/1369995768;Paris;75056;Paris;75
Openstreetmap;;;Non;Le Café de Pauline;Toilettes dans un bâtiment recevant du public;"Mo-Fr 09:00-00:00; Sa 10:00-00:00";;48.8339876997335, 2.3859431;node/2297987179;Paris;75056;Paris;75
Openstreetmap;;;Non;Tata Monique;Toilettes dans un bâtiment recevant du public;;;48.8474658997302, 2.3471555;node/251474117;Paris;75056;Paris;75
Openstreetmap;;;;Station BP;Toilettes dans un bâtiment recevant du public;24/7;;48.7728053997487, 1.9909363;node/25214731;Trappes;78621;Yvelines;78
Openstreetmap;;Gratuit;Oui;;Toilettes publiques;;;48.8255097997356, 2.3041384;node/2642678159;Paris;75056;Paris;75
Openstreetmap;;Gratuit;Oui;;Toilettes publiques (Toilettes assises);;;48.844096999731, 2.4112682;node/2994567175;Paris;75056;Paris;75
Openstreetmap;;Gratuit;Oui;;Toilettes publiques;;;48.803548599741, 2.122518;node/3270005102;Versailles;78646;Yvelines;78
Openstreetmap;;Gratuit;Oui;;Toilettes publiques;24/7;;48.8778733997226, 2.3812441;node/433325290;Paris;75056;Paris;75
Openstreetmap;;Gratuit;Non;;Toilettes publiques;;;48.5136899998128, 1.7767683;node/4690689056;Prunay-en-Yvelines;78506;Yvelines;78
Openstreetmap;;;;;Toilettes publiques;;;48.6750095997729, 2.3374122;node/4783071311;Savigny-sur-Orge;91589;Essonne;91
Openstreetmap;;;;;Toilettes dans un bâtiment recevant du public;24/7;;48.9950759996936, 2.0804095;node/527970859;Conflans-Sainte-Honorine;78172;Yvelines;78
Openstreetmap;;;Non;Theory;Toilettes dans un bâtiment recevant du public;"Mo-Tu 11:30-22:00; We-Su 11:00-22:00";;48.8621489997265, 2.3666628;node/6133755184;Paris;75056;Paris;75
Openstreetmap;;Gratuit;Non;;Toilettes publiques;;Oui;49.0044946996912, 2.5903045;node/6538757641;Le Mesnil-Amelot;77291;Seine-et-Marne;77
Openstreetmap;;;;;Toilettes publiques;;;49.0333827996841, 2.6789418;node/6915839893;Saint-Mard;77420;Seine-et-Marne;77
Openstreetmap;;;Oui;Pépinières Chatelain;Toilettes dans un bâtiment recevant du public;"Mo-Fr 09:30-12:30,14:00-19:00; Sa 09:30-19:00; Su 10:00-13:00,14:30-18:30";;49.0105175996897, 2.4865258;node/6939013016;Le Thillay;95612;Val-d'Oise;95
Openstreetmap;;Gratuit;;;Toilettes publiques;;;48.9055172997157, 2.1775462;node/8308805240;Carrières-sur-Seine;78124;Yvelines;78
Openstreetmap;;;;;Toilettes publiques;;;48.9290479997099, 2.4675786;node/8919435289;Le Blanc-Mesnil;93007;Seine-Saint-Denis;93
Openstreetmap;;;;Bonne Aventure;Toilettes dans un bâtiment recevant du public;Mo 12:00-15:00,Tu-We closed,Th-Sa 12:00-15:00,Th-Sa 18:00-midnight,Su 12:00-15:00,Su 18:00-21:00;;48.9042620997161, 2.339059;node/8971666981;Saint-Ouen-sur-Seine;93070;Seine-Saint-Denis;93
Openstreetmap;;;;;Toilettes publiques;;;48.3855916998443, 2.804782;node/9044962684;Saint-Mammès;77419;Seine-et-Marne;77
Openstreetmap;;;;;Toilettes publiques;;;48.7294330997594, 2.3745141;node/9743080858;Orly;94054;Val-de-Marne;94
Openstreetmap;;Payant;Oui;;Toilettes publiques;;;48.5327576619161, 2.29092066646108;way/1051764914;Lardy;91330;Essonne;91
Openstreetmap;;;Oui;;Toilettes publiques;;Oui;48.9052945059853, 2.32263864756074;way/1056910540;Saint-Ouen-sur-Seine;93070;Seine-Saint-Denis;93
Openstreetmap;;Payant;Oui;;Toilettes publiques;;;48.8370886497344, 2.1522963499996;way/999499889;Vaucresson;92076;Hauts-de-Seine;92
Autres;Oui;Gratuit;Oui;Station RER A - Nanterre - Ville - Sur le quai en direction de Paris.;Toilette publique  RATP_x000D_;;;48.8950462710121, 2.1956095209931936;;Nanterre;92050;Hauts-de-Seine;92
Openstreetmap;Oui;Gratuit;Oui;;Toilettes publiques;;;48.8461279997305, 2.340049;node/320952635;Paris;75056;Paris;75
Openstreetmap;Oui;;;;Toilettes publiques;;;48.4212677274553, 2.94300503625398;way/786487385;Forges;77194;Seine-et-Marne;77
Openstreetmap;;;Non;Au Bureau;Toilettes dans un bâtiment recevant du public;;;48.8106075997393, 2.3274158;node/2603323041;Arcueil;94003;Val-de-Marne;94
Openstreetmap;;;;;Toilettes publiques;;;48.8583018997275, 1.7931644;node/3708093634;Thoiry;78616;Yvelines;78
Openstreetmap;;;;;Toilettes publiques;;;48.9898585996948, 2.2901732;node/4786752023;Soisy-sous-Montmorency;95598;Val-d'Oise;95
Openstreetmap;;;;;Toilettes publiques;;;48.9425788997066, 2.4277881;node/4922224039;Le Bourget;93013;Seine-Saint-Denis;93
Openstreetmap;;Gratuit;Oui;;Toilettes publiques (Toilettes assises);6:00-22:00;;48.8412113997317, 2.3323413;node/5267714720;Paris;75056;Paris;75
Openstreetmap;;;;Total;Toilettes dans un bâtiment recevant du public;24/7;;48.7670961714101, 2.65028205741557;way/112299164;Ozoir-la-Ferrière;77350;Seine-et-Marne;77
Openstreetmap;;;Oui;;Toilettes publiques;;Oui;48.6763460505126, 2.38631244903812;way/994860579;Viry-Châtillon;91687;Essonne;91
Openstreetmap;Oui;;;;Toilettes publiques;;;48.7050943997655, 2.0450071;node/2536144016;Chevreuse;78160;Yvelines;78
Openstreetmap;Oui;Gratuit;Oui;;Toilettes publiques (Toilettes assises);;;48.8296271997346, 2.3796219;node/810140294;Paris;75056;Paris;75
Openstreetmap;Oui;Gratuit;;;Toilettes publiques;;;48.9809215996971, 2.0627203;node/11896387709;Andrésy;78015;Yvelines;78
Openstreetmap;Oui;;Oui;;Toilettes publiques;;;48.8676090505214, 2.77650528012313;way/1122277982;Chessy;77111;Seine-et-Marne;77
Autres;;Gratuit;Oui;;SANISETTE;24 h / 24;;48.875944318964066, 2.406989347042398;;Paris;75056;Paris;75
Autres;;Gratuit;Oui;;SANISETTE;24 h / 24;;48.82454102425053, 2.3394884038725086;;Paris;75056;Paris;75
Autres;;Gratuit;Oui;;SANISETTE;24 h / 24;;48.85530319788791, 2.3604197018845543;;Paris;75056;Paris;75
Autres;;Gratuit;Oui;;SANISETTE;6 h - 22 h;;48.85923461154836, 2.389122267946435;;Paris;75056;Paris;75
Autres;;Gratuit;Oui;;SANISETTE;6 h - 22 h;;48.826231659312086, 2.3053437560750227;;Paris;75056;Paris;75
Openstreetmap;;Gratuit;Oui;;Toilettes publiques;;Oui;49.0024611996917, 2.576;node/10883135877;Le Mesnil-Amelot;77291;Seine-et-Marne;77
Openstreetmap;;;Non;Caputo Pizzeria;Toilettes dans un bâtiment recevant du public;"Mo-Fr 11:00-14:30, 18:00-22:30; Sa, Su 18:00-23:00";;48.8146858997383, 2.3219356;node/11374230717;Montrouge;92049;Hauts-de-Seine;92
Openstreetmap;;;Non;Shinotaku;Toilettes dans un bâtiment recevant du public;Mo-Fr 11:15-15:00,18:30-23:00, Sa-Su 18:30-23:00;;48.8264443997354, 2.3410846;node/1319967012;Paris;75056;Paris;75
Openstreetmap;;Gratuit;Oui;;Toilettes publiques (Toilettes assises);;;48.8544393997284, 2.3309874;node/1369995518;Paris;75056;Paris;75
Openstreetmap;;Gratuit;Oui;;Toilettes publiques (Toilettes assises);;;48.8504196997294, 2.3840312;node/1369995675;Paris;75056;Paris;75
Openstreetmap;;;;;Toilettes publiques;;;48.8833514997213, 2.4768266;node/2048565809;Rosny-sous-Bois;93064;Seine-Saint-Denis;93
Openstreetmap;;Gratuit;Oui;;Toilettes publiques;;;48.8947396997184, 2.382027;node/2828713315;Paris;75056;Paris;75
Openstreetmap;;Gratuit;;;Toilettes publiques;;;48.8337430997335, 2.4190611;node/2846513215;Paris;75056;Paris;75
Openstreetmap;;;;Le Générateur;Toilettes dans un bâtiment recevant du public;;;48.8160989997379, 2.3520244;node/3237250893;Gentilly;94037;Val-de-Marne;94
Openstreetmap;;Gratuit;Oui;;Toilettes publiques;;Oui;48.8114717997391, 2.3287923;node/3659021223;Arcueil;94003;Val-de-Marne;94
Openstreetmap;;;;;Toilettes publiques;;;48.6426459997809, 2.2311115;node/3805305676;Marcoussis;91363;Essonne;91
Openstreetmap;;;;;Toilettes publiques;;;48.7558453997529, 2.2838932;node/4837144811;Antony;92002;Hauts-de-Seine;92
Openstreetmap;;;;;Toilettes publiques;;;48.8829305997214, 2.1140071;node/4870344491;Le Port-Marly;78502;Yvelines;78
Openstreetmap;;;;;Toilettes dans un bâtiment recevant du public;;;48.5673328997995, 1.8332618;node/4951449782;Sonchamp;78601;Yvelines;78
Openstreetmap;;;Non;Naked;Toilettes dans un bâtiment recevant du public;24/7;Oui;49.0032057996915, 2.5911641;node/5822132533;Le Mesnil-Amelot;77291;Seine-et-Marne;77
Openstreetmap;;;Non;To & Cie;Toilettes dans un bâtiment recevant du public;"Mo-Th 12:30-15:00; Fr 12:30-15:00, 18:00-22:00";;48.8192815997371, 2.3106044;node/6270940187;Montrouge;92049;Hauts-de-Seine;92
Openstreetmap;;Gratuit;Oui;;Toilettes publiques;;;48.4055297998394, 2.7009171;node/7756277757;Fontainebleau;77186;Seine-et-Marne;77
Openstreetmap;;;Non;Sushi Yoshida;Toilettes dans un bâtiment recevant du public;Tu-Su 11:00-15:00,18:00-23:00;;48.8294309997346, 2.3174961;node/8614950856;Paris;75056;Paris;75
Openstreetmap;;;;;Toilettes dans un bâtiment recevant du public;24/7;;49.0466393911831, 2.02442454793031;way/102984778;Cergy;95127;Val-d'Oise;95
Openstreetmap;;Gratuit;Oui;;Toilettes publiques;;Oui;48.8661275143952, 2.31483042803365;way/338452513;Paris;75056;Paris;75
Openstreetmap;;;Oui;EP7;Toilettes dans un bâtiment recevant du public;;;48.8314342665708, 2.37541549484782;way/468741971;Paris;75056;Paris;75
Openstreetmap;;Gratuit;Non;;Toilettes publiques;;Oui;48.8163041073025, 2.3202978508073;way/626844433;Montrouge;92049;Hauts-de-Seine;92
Openstreetmap;;Gratuit;Oui;;Toilettes publiques;;Oui;48.8194126503347, 2.31985633597209;way/758726318;Montrouge;92049;Hauts-de-Seine;92
Autres;Oui;Gratuit;Oui;Station RER A - Chatelet - En partant de la zone RER vers la place Carrée et la ligne 4, à proximité des escaliers mécaniques.;Toilette publique  RATP_x000D_;;;48.8622381, 2.345496;;Paris;75056;Paris;75
Openstreetmap;Oui;Gratuit;Oui;;Toilettes publiques;;;48.8660213997256, 2.35255;node/1225461870;Paris;75056;Paris;75
Openstreetmap;Oui;;;;Toilettes publiques;;;48.8258802997355, 3.0923918;node/8804160880;Coulommiers;77131;Seine-et-Marne;77
Openstreetmap;Oui;Gratuit;Oui;;Toilettes publiques (Toilettes assises);;Oui;48.8635489472862, 2.34246672006996;way/630955155;Paris;75056;Paris;75
Openstreetmap;Oui;Gratuit;Non;;Toilettes publiques;;;48.8230295639403, 2.34852006312931;way/78493720;Paris;75056;Paris;75
Openstreetmap;Oui;;;;Toilettes publiques;;;49.0213274996991, 1.5460854499995;way/912539235;La Villeneuve-en-Chevrie;78668;Yvelines;78
